

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is funded by the National Aeronautics and Space Administration.
and operated by the California Institute of Technology.


queryDateTime:2023-10-03T22:41:38PDT



Main Information Table for All Sky, chosen by params


Redshift: Between 0.272000 and 0.273000 


Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
1047|RCS 02140101263| 57.64655 | -10.75673 |G| 81544| 0.272000 |PUN |22.4R|  0.000|1|0|0|1|1|0|0
1048|RCS 02130100716| 57.65985 | -10.24408 |G| 81544| 0.272000 |PUN |22.7R|  0.000|1|0|0|1|1|0|0
1049|RCS 02130101849| 57.67743 | -10.32748 |G| 81544| 0.272000 |PUN |23.8R|  0.000|1|0|0|1|1|0|0
1050|WISEA J035044.84-092533.4| 57.68677 |  -9.42592 |G| 81843| 0.273000 |PUN |19.3R|  0.000|1|0|12|2|1|0|0
1051|RCS 02140100541| 57.69302 | -10.69422 |G| 81843| 0.273000 |PUN |23.2R|  0.000|1|0|0|1|1|0|0
1052|RCS 02110101959| 57.71860 |  -9.46665 |G| 81843| 0.273000 |PUN |21.3R|  0.000|1|0|0|1|1|0|0
1053|WISEA J035056.21-103716.0| 57.73414 | -10.62089 |G| 81843| 0.273000 |PUN |20.1R|  0.000|1|0|12|2|1|0|0
1054|WISEA J035105.70-095855.3| 57.77361 |  -9.98179 |G| 81843| 0.273000 |PUN |20.5R|  0.000|1|0|12|2|1|0|0
1055|RCS 02120800383| 57.78165 | -10.17768 |G| 81544| 0.272000 |PUN |23.1R|  0.000|1|0|0|1|1|0|0
1056|RCS 02120201684| 57.80269 |  -9.83829 |G| 81843| 0.273000 |PUN |21.6R|  0.000|1|0|0|1|1|0|0
1057|WISEA J035112.82-105649.9| 57.80345 | -10.94710 |G| 81544| 0.272000 |PUN |19.4R|  0.000|1|0|12|2|1|0|0
1058|WISEA J035115.59-095009.3| 57.81465 |  -9.83611 |G| 81843| 0.273000 |PUN |19.9R|  0.000|1|0|12|2|1|0|0
1059|RCS 02120203324| 57.82482 |  -9.95778 |G| 81843| 0.273000 |PUN |22.8R|  0.000|1|0|0|1|1|0|0
1060|RCS 02120201469| 57.82652 |  -9.82353 |G| 81544| 0.272000 |PUN |20.7R|  0.000|1|0|0|1|1|0|0
1061|WISEA J035119.58-105259.8| 57.83134 | -10.88328 |G| 81843| 0.273000 |PUN |20.6R|  0.000|1|0|12|2|1|0|0
1062|RCS 02120201294| 57.83220 |  -9.81321 |G| 81544| 0.272000 |PUN |20.8R|  0.000|1|0|0|1|1|0|0
1063|RCS 02120802056| 57.83505 | -10.06512 |G| 81544| 0.272000 |PUN |23.9R|  0.000|1|0|0|1|1|0|0
1064|RCS 02120200428| 57.83961 |  -9.76169 |G| 81544| 0.272000 |PUN |21.4R|  0.000|1|0|0|1|1|0|0
1065|WISEA J035129.54-103419.8| 57.87295 | -10.57225 |G| 81544| 0.272000 |PUN |20.2R|  0.000|1|0|12|2|1|0|0
1066|WISEA J035129.63-101628.0| 57.87342 | -10.27446 |G| 81843| 0.273000 |PUN |19.9R|  0.000|1|0|12|2|1|0|0
1067|RCS 02120302295| 57.88757 |  -9.89294 |G| 81843| 0.273000 |PUN |21.2R|  0.000|1|0|0|1|1|0|0
1068|RCS 02120302410| 57.89437 |  -9.90235 |G| 81843| 0.273000 |PUN |23.3R|  0.000|1|0|0|1|1|0|0
1069|WISEA J035136.24-095723.2| 57.90071 |  -9.95650 |G| 81544| 0.272000 |PUN |20.7R|  0.000|1|0|12|2|1|0|0
1070|RCS 02120900437| 57.90425 | -10.17294 |G| 81843| 0.273000 |PUN |19.6R|  0.000|1|0|0|1|1|0|0
1071|RCS 02140300168| 57.90890 | -10.66253 |G| 81843| 0.273000 |PUN |22.7R|  0.000|1|0|0|1|1|0|0
1072|RCS 02120902574| 57.91035 | -10.01984 |G| 81544| 0.272000 |PUN |20.9R|  0.000|1|0|0|1|1|0|0
1073|RCS 02120903000| 57.91209 |  -9.99135 |G| 81544| 0.272000 |PUN |22.4R|  0.000|1|0|0|1|1|0|0
1074|WISEA J035142.90-103635.2| 57.92886 | -10.60994 |G| 81843| 0.273000 |PUN |20.2R|  0.000|1|0|12|2|1|0|0
1075|RCS 02130301370| 57.94673 | -10.27847 |G| 81544| 0.272000 |PUN |22.2R|  0.000|1|0|0|1|1|0|0
1076|RCS 02121001473| 57.98397 | -10.08196 |G| 81843| 0.273000 |PUN |19.7R|  0.000|1|0|0|1|1|0|0
1077|RCS 02141000546| 57.98888 | -11.07463 |G| 81843| 0.273000 |PUN |22.5R|  0.000|1|0|0|1|1|0|0
1078|RCS 02110401524| 57.99438 |  -9.40391 |G| 81843| 0.273000 |PUN |23.2R|  0.000|1|0|0|1|1|0|0
1079|RCS 02131000542| 58.00311 | -10.60537 |G| 81544| 0.272000 |PUN |22.1R|  0.000|1|0|0|1|1|0|0
1080|RCS 02111001266| 58.00330 |  -9.62068 |G| 81544| 0.272000 |PUN |20.1R|  0.000|1|0|0|1|1|0|0
1081|WISEA J035201.24+110714.1| 58.00525 |  11.12072 |G| 81746| 0.272674 |PUN |     |  0.000|2|0|27|5|1|2|0
1082|RCS 02140400275| 58.01783 | -10.67101 |G| 81843| 0.273000 |PUN |21.8R|  0.000|1|0|0|1|1|0|0
1083|RCS 02131001947| 58.02356 | -10.47629 |G| 81843| 0.273000 |PUN |21.5R|  0.000|1|0|0|1|1|0|0
1084|RCS 02141001023| 58.04316 | -11.04191 |G| 81544| 0.272000 |PUN |20.5R|  0.000|1|0|0|1|1|0|0
1085|RCS 02121000788| 58.07464 | -10.13548 |G| 81843| 0.273000 |PUN |21.0R|  0.000|1|0|0|1|1|0|0
1086|RCS 02110401751| 58.07739 |  -9.42584 |G| 81843| 0.273000 |PUN |21.1R|  0.000|1|0|0|1|1|0|0
1087|RCS 02131000991| 58.08825 | -10.56289 |G| 81843| 0.273000 |PUN |22.8R|  0.000|1|0|0|1|1|0|0
1088|RCS 02120500733| 58.09764 |  -9.78519 |G| 81544| 0.272000 |PUN |20.0R|  0.000|1|0|0|1|1|0|0
1089|RCS 02111101149| 58.10574 |  -9.64433 |G| 81544| 0.272000 |PUN |21.9R|  0.000|1|0|0|1|1|0|0
1090|RCS 02121102897| 58.11518 | -10.01150 |G| 81544| 0.272000 |PUN |21.8R|  0.000|1|0|0|1|1|0|0
1091|RCS 02110500493| 58.13247 |  -9.31930 |G| 81843| 0.273000 |PUN |22.6R|  0.000|1|0|0|1|1|0|0
1092|RCS 02131102503| 58.13923 | -10.48389 |G| 81843| 0.273000 |PUN |20.8R|  0.000|1|0|0|1|1|0|0
1093|RCS 02131100230| 58.15527 | -10.64330 |G| 81843| 0.273000 |PUN |21.7R|  0.000|1|0|0|1|1|0|0
1094|RCS 02120500545| 58.16274 |  -9.77411 |G| 81843| 0.273000 |PUN |23.9R|  0.000|1|0|0|1|1|0|0
1095|RCS 02120502732| 58.16346 |  -9.94205 |G| 81843| 0.273000 |PUN |22.8R|  0.000|1|0|0|1|1|0|0
1096|RCS 02121102148| 58.17352 | -10.05986 |G| 81544| 0.272000 |PUN |23.4R|  0.000|1|0|0|1|1|0|0
1097|RCS 02121101768| 58.17502 | -10.08413 |G| 81843| 0.273000 |PUN |22.9R|  0.000|1|0|0|1|1|0|0
1098|RCS 02141100179| 58.17706 | -11.10335 |G| 81544| 0.272000 |PUN |23.4R|  0.000|1|0|0|1|1|0|0
1099|RCS 02121100499| 58.18374 | -10.16675 |G| 81843| 0.273000 |PUN |20.8R|  0.000|1|0|0|1|1|0|0
1100|RCS 02030003114| 58.20556 | -10.42036 |G| 81843| 0.273000 |PUN |20.9R|  0.000|1|0|0|1|1|0|0
1101|WISEA J035250.31-095311.2| 58.20998 |  -9.88633 |G| 81843| 0.273000 |PUN |20.4R|  0.000|1|0|12|2|1|0|0
1102|RCS 02000003084| 58.21041 |  -8.96673 |G| 81544| 0.272000 |PUN |23.2R|  0.000|1|0|0|1|1|0|0
1103|WISEA J035252.84-105600.0| 58.22002 | -10.93310 |G| 81544| 0.272000 |PUN |19.7R|  0.000|1|0|12|2|1|0|0
1104|WISEA J035253.70+005516.0| 58.22380 |   0.92113 |G| 81780| 0.272788 |SLS |20.9g|  0.000|1|0|27|3|1|4|0
1105|RCS 02000002523| 58.23785 |  -8.93842 |G| 81843| 0.273000 |PUN |23.7R|  0.000|1|0|0|1|1|0|0
1106|WISEA J035257.12-104136.1| 58.23794 | -10.69340 |G| 81843| 0.273000 |PUN |19.2R|  0.000|1|0|12|2|1|0|0
1107|RCS 02030000995| 58.24902 | -10.26485 |G| 81843| 0.273000 |PUN |22.8R|  0.000|1|0|0|1|1|0|0
1108|RCS 02000600442| 58.26639 |  -9.24624 |G| 81544| 0.272000 |PUN |22.8R|  0.000|1|0|0|1|1|0|0
1109|RCS 02030000122| 58.26747 | -10.20421 |G| 81544| 0.272000 |PUN |22.6R|  0.000|1|0|0|1|1|0|0
1110|RCS 02030002113| 58.28328 | -10.34308 |G| 81544| 0.272000 |PUN |23.0R|  0.000|1|0|0|1|1|0|0
1111|RCS 02030002175| 58.29472 | -10.34667 |G| 81544| 0.272000 |PUN |22.7R|  0.000|1|0|0|1|1|0|0
1112|RCS 02010600079| 58.29657 |  -9.73977 |G| 81843| 0.273000 |PUN |22.7R|  0.000|1|0|0|1|1|0|0
1113|RCS 02020602306| 58.30536 | -10.03399 |G| 81544| 0.272000 |PUN |22.7R|  0.000|1|0|0|1|1|0|0
1114|RCS 02040101103| 58.32068 | -10.72514 |G| 81544| 0.272000 |PUN |21.3R|  0.000|1|0|0|1|1|0|0
1115|RCS 02020103013| 58.32776 |  -9.95513 |G| 81544| 0.272000 |PUN |22.9R|  0.000|1|0|0|1|1|0|0
1116|RCS 02030100093| 58.34400 | -10.20020 |G| 81544| 0.272000 |PUN |20.8R|  0.000|1|0|0|1|1|0|0
1117|WHL J035322.7+183342| 58.34448 |  18.56175 |GClstr| 81843| 0.273000 |PUN |     |  0.000|2|0|0|2|2|0|0
1118|RCS 02010102341| 58.34656 |  -9.42246 |G| 81843| 0.273000 |PUN |23.0R|  0.000|1|0|0|1|1|0|0
1119|RCS 02010103538| 58.35312 |  -9.50696 |G| 81544| 0.272000 |PUN |23.0R|  0.000|1|0|0|1|1|0|0
1120|WISEA J035331.89-102246.7| 58.38287 | -10.37962 |G| 81843| 0.273000 |PUN |20.5R|  0.000|1|0|12|2|1|0|0
1121|RCS 02010102207| 58.42507 |  -9.41332 |G| 81843| 0.273000 |PUN |22.0R|  0.000|1|0|0|1|1|0|0
1122|WISEA J035350.99-092854.1| 58.46216 |  -9.48182 |G| 81843| 0.273000 |PUN |19.8R|  0.000|1|0|12|2|1|0|0
1123|RCS 02000203197| 58.46466 |  -8.97243 |G| 81544| 0.272000 |PUN |23.6R|  0.000|1|0|0|1|1|0|0
1124|RCS 02020800764| 58.46559 | -10.15951 |G| 81843| 0.273000 |PUN |21.0R|  0.000|1|0|0|1|1|0|0
1125|RCS 02040203259| 58.47814 | -10.83973 |G| 81843| 0.273000 |PUN |21.2R|  0.000|1|0|0|1|1|0|0
1126|RCS 02010200127| 58.47830 |  -9.28373 |G| 81544| 0.272000 |PUN |22.7R|  0.000|1|0|0|1|1|0|0
1127|RCS 02040200753| 58.48473 | -10.69752 |G| 81843| 0.273000 |PUN |21.7R|  0.000|1|0|0|1|1|0|0
1128|WISEA J035356.94-104812.5| 58.48710 | -10.80331 |G| 81544| 0.272000 |PUN |20.6R|  0.000|1|0|12|2|1|0|0
1129|RCS 02000202490| 58.49253 |  -8.93745 |G| 81843| 0.273000 |PUN |22.8R|  0.000|1|0|0|1|1|0|0
1130|RCS 02000803794| 58.50185 |  -9.08095 |G| 81544| 0.272000 |PUN |23.0R|  0.000|1|0|0|1|1|0|0
1131|RCS 02030202645| 58.50447 | -10.36382 |G| 81843| 0.273000 |PUN |21.1R|  0.000|1|0|0|1|1|0|0
1132|RCS 02010203942| 58.50936 |  -9.49690 |G| 81544| 0.272000 |PUN |23.7R|  0.000|1|0|0|1|1|0|0
1133|RCS 02030803297| 58.51083 | -10.43772 |G| 81544| 0.272000 |PUN |22.0R|  0.000|1|0|0|1|1|0|0
1134|RCS 02020800886| 58.51261 | -10.15160 |G| 81843| 0.273000 |PUN |21.4R|  0.000|1|0|0|1|1|0|0
1135|RCS 02030202877| 58.51890 | -10.37917 |G| 81843| 0.273000 |PUN |23.0R|  0.000|1|0|0|1|1|0|0
1136|WISEA J035404.95-085617.4| 58.52050 |  -8.93821 |G| 81843| 0.273000 |PUN |20.5R|  0.000|1|0|12|2|1|0|0
1137|RCS 02030202683| 58.52604 | -10.36640 |G| 81544| 0.272000 |PUN |22.6R|  0.000|1|0|0|1|1|0|0
1138|RCS 02020802598| 58.53459 | -10.04356 |G| 81544| 0.272000 |PUN |21.8R|  0.000|1|0|0|1|1|0|0
1139|RCS 02000801479| 58.53642 |  -9.20531 |G| 81544| 0.272000 |PUN |21.0R|  0.000|1|0|0|1|1|0|0
1140|WISEA J035413.41-104004.3| 58.55566 | -10.66758 |G| 81843| 0.273000 |PUN |23.1R|  0.000|1|0|12|2|1|0|0
1141|RCS 02000904153| 58.56660 |  -9.07230 |G| 81544| 0.272000 |PUN |21.8R|  0.000|1|0|0|1|1|0|0
1142|WISEA J035416.66-100730.9| 58.56924 | -10.12515 |G| 81544| 0.272000 |PUN |19.7R|  0.000|1|0|12|2|1|0|0
1143|RCS 02030301620| 58.56952 | -10.31804 |G| 81544| 0.272000 |PUN |23.8R|  0.000|1|0|0|1|1|0|0
1144|WISEA J035417.06-100901.8| 58.57129 | -10.15012 |G| 81843| 0.273000 |PUN |21.2R|  0.000|1|0|12|2|1|0|0
1145|RCS 02020302839| 58.57419 |  -9.91420 |G| 81544| 0.272000 |PUN |20.1R|  0.000|1|0|0|1|1|0|0
1146|RCS 02030901974| 58.57892 | -10.53181 |G| 81843| 0.273000 |PUN |23.3R|  0.000|1|0|0|1|1|0|0
1147|RCS 02000902220| 58.58100 |  -9.17314 |G| 81843| 0.273000 |PUN |21.7R|  0.000|1|0|0|1|1|0|0
1148|WISEA J035420.01-103838.4| 58.58331 | -10.64396 |G| 81544| 0.272000 |PUN |18.5R|  0.000|1|0|12|2|1|0|0
1149|RCS 02010901789| 58.58993 |  -9.64064 |G| 81544| 0.272000 |PUN |21.2R|  0.000|1|0|0|1|1|0|0
1150|WISEA J035423.63-090019.6| 58.59843 |  -9.00541 |G| 81843| 0.273000 |PUN |19.1R|  0.000|1|0|12|2|1|0|0
1151|RCS 02030302779| 58.61738 | -10.40120 |G| 81544| 0.272000 |PUN |19.8R|  0.000|1|0|0|1|1|0|0
1152|WISEA J035429.90-105013.9| 58.62450 | -10.83706 |G| 81544| 0.272000 |PUN |19.8R|  0.000|1|0|12|2|1|0|0
1153|WISEA J035430.98-100936.3| 58.62904 | -10.16000 |G| 81843| 0.273000 |PUN |18.9R|  0.000|1|0|12|2|1|0|0
1154|WISEA J035435.53-092029.6| 58.64813 |  -9.34155 |G| 81843| 0.273000 |PUN |20.2R|  0.000|1|0|12|2|1|0|0
1155|WISEA J035435.59-104909.3| 58.64831 | -10.81954 |G| 81544| 0.272000 |PUN |20.3R|  0.000|1|0|12|2|1|0|0
1156|RCS 02030902823| 58.65402 | -10.47089 |G| 81544| 0.272000 |PUN |21.9R|  0.000|1|0|0|1|1|0|0
1157|RCS 02040303235| 58.65477 | -10.85462 |G| 81544| 0.272000 |PUN |23.6R|  0.000|1|0|0|1|1|0|0
1158|RCS 02000903547| 58.66542 |  -9.10295 |G| 81544| 0.272000 |PUN |23.7R|  0.000|1|0|0|1|1|0|0
1159|RCS 02010901683| 58.66607 |  -9.64598 |G| 81843| 0.273000 |PUN |23.6R|  0.000|1|0|0|1|1|0|0
1160|RCS 02031001541| 58.69002 | -10.55570 |G| 81544| 0.272000 |PUN |20.8R|  0.000|1|0|0|1|1|0|0
1161|RCS 02020403701| 58.69023 |  -9.96156 |G| 81843| 0.273000 |PUN |22.9R|  0.000|1|0|0|1|1|0|0
1162|WISEA J035448.12-095644.0| 58.70056 |  -9.94563 |G| 81843| 0.273000 |PUN |21.1R|  0.000|1|0|12|2|1|0|0
1163|RCS 02031002847| 58.70417 | -10.47100 |G| 81843| 0.273000 |PUN |23.2R|  0.000|1|0|0|1|1|0|0
1164|RCS 02031001768| 58.71732 | -10.54091 |G| 81843| 0.273000 |PUN |21.9R|  0.000|1|0|0|1|1|0|0
1165|WISEA J035452.30-105844.6| 58.71789 | -10.97886 |G| 81843| 0.273000 |PUN |21.7R|  0.000|1|0|12|2|1|0|0
1166|RCS 02041002473| 58.72305 | -10.96338 |G| 81843| 0.273000 |PUN |22.8R|  0.000|1|0|0|1|1|0|0
1167|RCS 02001004641| 58.72646 |  -9.05867 |G| 81544| 0.272000 |PUN |22.0R|  0.000|1|0|0|1|1|0|0
1168|RCS 02000402206| 58.73034 |  -8.93987 |G| 81544| 0.272000 |PUN |23.3R|  0.000|1|0|0|1|1|0|0
1169|RCS 02011001790| 58.73523 |  -9.64536 |G| 81544| 0.272000 |PUN |20.9R|  0.000|1|0|0|1|1|0|0
1170|RCS 02020401320| 58.73919 |  -9.81735 |G| 81544| 0.272000 |PUN |21.1R|  0.000|1|0|0|1|1|0|0
1171|RCS 02041003200| 58.74924 | -10.91542 |G| 81544| 0.272000 |PUN |21.2R|  0.000|1|0|0|1|1|0|0
1172|RCS 02021002290| 58.75296 | -10.03758 |G| 81843| 0.273000 |PUN |20.2R|  0.000|1|0|0|1|1|0|0
1173|RCS 02011000453| 58.75662 |  -9.72078 |G| 81544| 0.272000 |PUN |20.9R|  0.000|1|0|0|1|1|0|0
1174|WISEA J035504.63-103518.4| 58.76949 | -10.58871 |G| 81843| 0.273000 |PUN |20.3R|  0.000|1|0|12|2|1|0|0
1175|RCS 02011001318| 58.77207 |  -9.67246 |G| 81544| 0.272000 |PUN |22.7R|  0.000|1|0|0|1|1|0|0
1176|RCS 02021001662| 58.77282 | -10.08066 |G| 81843| 0.273000 |PUN |21.6R|  0.000|1|0|0|1|1|0|0
1177|RCS 02020401071| 58.78019 |  -9.80037 |G| 81843| 0.273000 |PUN |22.7R|  0.000|1|0|0|1|1|0|0
1178|WISEA J035514.14-085716.0| 58.80895 |  -8.95453 |G| 81843| 0.273000 |PUN |19.5R|  0.000|1|0|12|2|1|0|0
1179|RCS 02001102201| 58.81329 |  -9.17372 |G| 81544| 0.272000 |PUN |22.5R|  0.000|1|0|0|1|1|0|0
1180|WISEA J035515.58-092552.3| 58.81497 |  -9.43124 |G| 81843| 0.273000 |PUN |19.4R|  0.000|1|0|12|2|1|0|0
1181|WISEA J035516.25-100004.4| 58.81750 | -10.00155 |G| 81843| 0.273000 |PUN |20.2R|  0.000|1|0|12|2|1|0|0
1182|RCS 02001103501| 58.82749 |  -9.10310 |G| 81544| 0.272000 |PUN |23.4R|  0.000|1|0|0|1|1|0|0
1183|RCS 02031100260| 58.84246 | -10.64242 |G| 81843| 0.273000 |PUN |23.3R|  0.000|1|0|0|1|1|0|0
1184|WISEA J035525.01-064223.3| 58.85426 |  -6.70648 |G| 81829| 0.272953 |SLS |20.2g|  0.000|1|0|27|3|1|4|0
1185|RCS 02011100832| 58.85507 |  -9.69813 |G| 81843| 0.273000 |PUN |23.1R|  0.000|1|0|0|1|1|0|0
1186|WISEA J035528.92-095304.0| 58.87038 |  -9.88438 |G| 81544| 0.272000 |PUN |19.1R|  0.000|1|0|12|2|1|0|0
1187|WHL J035529.2+363702| 58.87150 |  36.61734 |GClstr| 81604| 0.272200 |PUN |     |  0.000|2|0|0|2|2|0|0
1188|RCS 02040503165| 58.87219 | -10.84258 |G| 81544| 0.272000 |PUN |23.5R|  0.000|1|0|0|1|1|0|0
1189|RCS 02021102743| 58.87839 | -10.03758 |G| 81843| 0.273000 |PUN |21.9R|  0.000|1|0|0|1|1|0|0
1190|WISEA J035531.40-093915.4| 58.88068 |  -9.65463 |G| 81843| 0.273000 |PUN |20.4R|  0.000|1|0|12|2|1|0|0
1191|RCS 02030500219| 58.88637 | -10.21146 |G| 81843| 0.273000 |PUN |20.8R|  0.000|1|0|0|1|1|0|0
1192|RCS 02021100578| 58.89632 | -10.16508 |G| 81544| 0.272000 |PUN |22.1R|  0.000|1|0|0|1|1|0|0
1193|RCS 02011101992| 58.89715 |  -9.62998 |G| 81843| 0.273000 |PUN |20.3R|  0.000|1|0|0|1|1|0|0
1194|SDSS J035658.51-064800.4| 59.24383 |  -6.80012 |G| 81732| 0.272628 |SLS |20.9g|  0.000|1|0|15|2|1|4|0
1195|HAWAII 188| 59.39093 |   1.17752 |G| 81544| 0.272000 |SUN |22.3 |  0.000|2|0|0|1|1|0|0
1196|WHL J040017.4-115930| 60.07231 | -11.99166 |GClstr| 81663| 0.272400 |PUN |     |  0.000|2|0|0|2|2|0|0
1197|2MASS J04001786-0643403| 60.07417 |  -6.72798 |G| 81581| 0.272126 |SLS |19.9g|  0.000|4|0|42|4|3|8|0
1198|WISEA J040352.00-234013.8| 60.96663 | -23.67058 |G| 81592| 0.272162 |SLS |19.87|  0.000|1|0|22|5|1|0|0
1199|WISEA J040437.39-055803.7| 61.15586 |  -5.96774 |G| 81584| 0.272136 |SLS |21.0g|  0.000|1|0|27|5|3|4|0
1200|WISEA J040449.50-053121.9| 61.20627 |  -5.52279 |G| 81630| 0.272287 |SLS |20.4g|  0.000|1|0|27|5|3|4|0
1201|WISEA J040608.27-062237.4| 61.53458 |  -6.37710 |G| 81777| 0.272778 |SLS |20.9g|  0.000|1|0|27|4|2|4|0
1202|SDSS J040705.67-060616.3| 61.77364 |  -6.10455 |G| 81755| 0.272706 |SLS |20.6g|  0.000|2|0|18|5|3|4|0
1203|SDSS J040705.67-060616.3 BG| 61.77365 |  -6.10455 |G| 81783| 0.272800 |UUN |     |  0.000|1|0|0|1|1|0|0
1204|LCRS B040833.7-391605| 62.58008 | -39.13881 |G| 81737| 0.272645 |SUN |19.55|  0.000|0|0|20|5|2|0|0
1205|WISEA J041116.57-045514.1| 62.81906 |  -4.92061 |G| 81765| 0.272740 |SLS |20.1g|  0.000|4|0|53|5|4|8|0
1206|WISEA J041333.31-223322.1| 63.38896 | -22.55611 |G| 81783| 0.272800 |SUN |19.56|  0.000|0|0|23|5|1|0|0
1207|CLASH-VLT J041513.26-235647.1 | 63.80525 | -23.94643 |G| 81843| 0.273000 |SUN |     |  0.000|2|0|1|2|2|0|0
1208|CLASH-VLT J041518.70-241303.7 | 63.82792 | -24.21768 |G| 81574| 0.272100 |SUN |     |  0.000|2|0|1|2|2|0|0
1209|GALEXASC J041521.62-235940.8  | 63.83993 | -23.99469 |G| 81663| 0.272400 |SUN |19.6r|  0.000|2|0|5|4|2|0|0
1210|CLASH-VLT J041526.53-241155.4 | 63.86055 | -24.19872 |G| 81604| 0.272200 |SUN |     |  0.000|2|0|1|2|2|0|0
1211|CLASH-VLT J041655.37-235447.5 | 64.23071 | -23.91320 |G| 81574| 0.272100 |SUN |     |  0.000|2|0|1|2|2|0|0
1212|GALEXASC J041751.41+010843.9  | 64.46400 |   1.14539 |G| 81544| 0.272000 |SUN |16.90|  0.000|10|0|8|2|1|0|0
1213|WISEA J042328.87-363558.2| 65.87029 | -36.59950 |G| 81544| 0.272000 |PML |16.3r|  0.000|2|0|31|6|2|2|0
1214|WISEA J042550.41-120347.3| 66.46021 | -12.06322 |G| 81726| 0.272610 |PUN |19.90|  0.000|1|0|28|5|1|2|0
1215|WHL J043053.8+095727| 67.72435 |   9.95740 |GClstr| 81693| 0.272500 |PUN |     |  0.000|2|0|0|2|2|0|0
1216|WISEA J044411.25+252802.3| 71.04673 |  25.46724 |G| 81578| 0.272115 |SLS |     |  0.000|0|0|12|2|1|0|0
1217|WISEA J045258.40+025131.4| 73.24334 |   2.85875 |IrS| 81580| 0.272120 |SUN |     |  0.000|1|0|12|2|1|0|0
1218|WISEA J045316.34+024910.7| 73.31809 |   2.81967 |IrS| 81753| 0.272700 |SUN |     |  0.000|1|0|12|2|1|0|0
1219|WISEA J045356.13+023947.6| 73.48390 |   2.66322 |IrS| 81592| 0.272160 |SUN |     |  0.000|1|0|12|2|1|0|0
1220|WISEA J045429.84+023925.5| 73.62434 |   2.65710 |IrS| 81577| 0.272110 |SUN |     |  0.000|1|0|12|2|1|0|0
1221|ABELL 0520:[DFV2017] 389| 73.62983 |   2.68092 |G| 81625| 0.272270 |SUN |     |  0.000|1|0|0|1|1|0|0
1222|WISEA J045441.21+024147.0| 73.67174 |   2.69641 |IrS| 81789| 0.272820 |SUN |     |  0.000|1|0|12|2|1|0|0
1223|WISEA J045442.07-031215.9| 73.67542 |  -3.20447 |G| 81809| 0.272884 |PUN |     |  0.000|1|0|32|5|1|2|0
1224|WISEA J045444.92+024640.3| 73.68717 |   2.77787 |IrS| 81786| 0.272810 |SUN |     |  0.000|1|0|12|2|1|0|0
1225|WISEA J045502.50+024446.5| 73.76042 |   2.74625 |IrS| 81645| 0.272340 |SUN |     |  0.000|1|0|12|2|1|0|0
1226|WISEA J045534.76+023736.7| 73.89486 |   2.62686 |IrS| 81586| 0.272140 |SUN |     |  0.000|1|0|12|2|1|0|0
1227|ABELL 0520:[DFV2017] 144| 73.90267 |   2.63803 |G| 81642| 0.272330 |SUN |     |  0.000|1|0|0|1|1|0|0
1228|WISEA J045548.41+025747.7| 73.95173 |   2.96327 |IrS| 81580| 0.272120 |SUN |     |  0.000|1|0|12|2|1|0|0
1229|WISEA J045602.40+030236.5| 74.01001 |   3.04360 |IrS| 81726| 0.272610 |SUN |     |  0.000|1|0|18|3|1|0|0
1230|WHL J050251.3+010950| 75.71387 |   1.16400 |GClstr| 81813| 0.272900 |PUN |     |  0.000|2|0|0|2|2|0|0
1231|WISEA J050356.89-331614.7| 75.98717 | -33.27075 |G| 81727| 0.272612 |SLS |17.8B|  0.000|1|0|22|4|1|0|0
1232|WHL J051058.3-043055| 77.74282 |  -4.51516 |GClstr| 81813| 0.272900 |PUN |     |  0.000|2|0|0|2|2|0|0
1233|WISEA J051135.46-012826.7| 77.89770 |  -1.47410 |IrS| 81544| 0.272000 |SUN |     |  0.000|1|0|18|3|1|0|0
1234|WHL J051135.5-024937| 77.89790 |  -2.82700 |GClstr| 81753| 0.272700 |PUN |     |  0.000|2|0|0|2|2|0|0
1235|WISEA J052540.79-284412.5| 81.42012 | -28.73697 |G| 81813| 0.272900 |SUN |19.27|  0.000|0|0|23|5|1|0|0
1236|WISEA J053216.64-113442.0| 83.06933 | -11.57842 |G| 81561| 0.272058 |UUN |19.4r|  0.000|1|0|15|2|1|0|0
1237|WISEA J054357.22-553207.3| 85.98838 | -55.53536 |QSO| 81843| 0.273000 |SUN |17.0V|  0.000|69|0|57|36|13|0|0
1238|[GSB2009] J054733.60-315324.0 | 86.89000 | -31.89000 |G| 81635| 0.272305 |UUN?|     |  0.000|1|0|0|1|1|0|0
1239|WISEA J054958.10-242921.2| 87.49167 | -24.48936 |G| 81612| 0.272228 |SUN |20.0 |  0.000|1|0|16|3|1|0|0
1240|[RBB2014] J055135.10-570750.6 | 87.89626 | -57.13073 |G| 81813| 0.272900 |SLS |     |  0.000|1|0|0|1|1|0|0
1241|WISEA J055340.67-291621.2| 88.41942 | -29.27261 |G| 81577| 0.272113 |PUN |     |  0.000|1|0|27|4|1|2|0
1242|SDSS J060322.37+222019.9| 90.84324 |  22.33889 |G| 81689| 0.272485 |SLS |     |  0.000|0|0|0|1|1|0|0
1243|WISEA J060719.57+380836.6| 91.83150 |  38.14353 |G| 81616| 0.272240 |PUN |     |  0.000|1|0|27|4|1|2|1
